index,image,baseline_miou,repa_miou,delta_miou,num_gr_truth_classes,valid_fraction
69,ADE_val_00000070.jpg,0.10042925372698187,0.1199544501168813,0.019525196389899427,5,0.9579
70,ADE_val_00000071.jpg,0.10293503538269827,0.10886739967511024,0.005932364292411965,7,0.8032915360501567
71,ADE_val_00000072.jpg,0.028829714394028313,0.052732113130464754,0.02390239873643644,4,0.9708271329365079
72,ADE_val_00000073.jpg,0.3090266697773783,0.2518102449078366,-0.057216424869541704,7,0.6075813802083333
73,ADE_val_00000074.jpg,0.4131889505539305,0.4875358121778326,0.07434686162390208,7,0.8997526041666667
74,ADE_val_00000075.jpg,0.36507428023222427,0.2986216801299477,-0.06645260010227655,3,0.5676616260980967
75,ADE_val_00000076.jpg,0.161440957737246,0.17846889387544618,0.017027936138200167,6,0.9799540172035139
76,ADE_val_00000077.jpg,0.22887748221190915,0.3947206589769856,0.16584317676507646,7,0.9720625
77,ADE_val_00000078.jpg,0.23251377646848237,0.3066577037131441,0.07414392724466173,12,0.9825762948389458
78,ADE_val_00000079.jpg,0.2796629355752371,0.3641203341334253,0.08445739855818823,15,0.985827716503268
79,ADE_val_00000080.jpg,0.08633013414025352,0.16238750872220648,0.07605737458195296,6,0.8685407949790795
80,ADE_val_00000081.jpg,0.345510006382375,0.5018822145778945,0.1563722081955195,11,0.9502882503660323
81,ADE_val_00000082.jpg,0.08258448937058037,0.15018383510263508,0.06759934573205471,7,0.9601593017578125
82,ADE_val_00000083.jpg,0.18242525393951925,0.39098994704128415,0.2085646931017649,5,0.9797643025716146
83,ADE_val_00000084.jpg,0.09606741432149764,0.08745658229717355,-0.008610832024324083,11,0.9064301564787701
84,ADE_val_00000085.jpg,0.40906350036213324,0.5208849065845113,0.11182140622237802,9,0.9883888888888889
85,ADE_val_00000086.jpg,0.15988479036172312,0.1357463690511506,-0.024138421310572533,12,0.988048961081031
86,ADE_val_00000087.jpg,0.11179076254044223,0.060818644555561796,-0.05097211798488044,8,0.7944083634118541
87,ADE_val_00000088.jpg,0.1521949477849201,0.28722604580665756,0.13503109802173746,7,0.916280400572246
88,ADE_val_00000089.jpg,0.11450389426208492,0.17915835056261847,0.06465445630053356,10,0.989437037037037
89,ADE_val_00000090.jpg,0.22032829431713072,0.22714848027900736,0.00682018596187664,12,0.9677041777482269
90,ADE_val_00000091.jpg,0.2272626239392543,0.2784313382698977,0.05116871433064338,6,0.882554109922179
91,ADE_val_00000092.jpg,0.09853550718963644,0.17641050473055314,0.0778749975409167,12,0.8934016974743777
92,ADE_val_00000093.jpg,0.311544043228274,0.3199952493373941,0.00845120610912009,11,0.9840461429355783
93,ADE_val_00000094.jpg,0.133152701771961,0.11374577390661642,-0.019406927865344592,9,0.7474094855832241
94,ADE_val_00000095.jpg,0.13131965084690195,0.3126717415216922,0.18135209067479025,10,0.9574894246722769
95,ADE_val_00000096.jpg,0.6659279232221785,0.4615149312635942,-0.2044129919585843,3,0.9768141471449487
96,ADE_val_00000097.jpg,0.2878767276272788,0.5576347010084323,0.2697579733811535,14,0.8891016642252604
97,ADE_val_00000098.jpg,0.26750436005498385,0.3843264694145976,0.11682210935961373,9,0.9903373215592972
98,ADE_val_00000099.jpg,0.17549151389449813,0.33660000659263645,0.16110849269813832,8,0.9914068219253295
99,ADE_val_00000100.jpg,0.1968260290717367,0.18853813984104437,-0.008287889230692347,9,0.9813928701015965
100,ADE_val_00000101.jpg,0.15855707911430705,0.15897272626007664,0.00041564714576958206,9,0.9935654409411011
101,ADE_val_00000102.jpg,0.3153677849929291,0.4286728296168673,0.1133050446239382,10,0.9256333333333333
102,ADE_val_00000103.jpg,0.2888431761672341,0.4136068836425289,0.1247637074752948,12,0.9726104959736457
103,ADE_val_00000104.jpg,0.34197128373199764,0.42302370550905,0.08105242177705235,10,0.9870615017926988
104,ADE_val_00000105.jpg,0.2846419508800915,0.41506621861501175,0.13042426773492027,9,0.9854560959507043
105,ADE_val_00000106.jpg,0.2399529235972397,0.18816626711173512,-0.05178665648550457,12,0.980926513671875
106,ADE_val_00000107.jpg,0.09231856053889155,0.13297275621278806,0.04065419567389651,15,0.9865211664244186
107,ADE_val_00000108.jpg,0.4021896293709494,0.29569557311079053,-0.10649405626015884,5,0.9962310791015625
108,ADE_val_00000109.jpg,0.4673962407575124,0.46296631959151313,-0.004429921165999273,3,0.9863713582356771
109,ADE_val_00000110.jpg,0.1012204741283466,0.12584211373932405,0.02462163961097745,9,0.9861121537422115
110,ADE_val_00000111.jpg,0.054115723774719925,0.043994934417225934,-0.01012078935749399,8,0.7632548014322916
111,ADE_val_00000112.jpg,0.49699378036607594,0.7451504137357255,0.2481566333696496,5,0.97552490234375
112,ADE_val_00000113.jpg,0.17697282071275616,0.17518883561153292,-0.00178398510122324,4,0.9257965087890625
113,ADE_val_00000114.jpg,0.4032224676291557,0.466285555400081,0.06306308777092529,7,0.9699859619140625
